TIC,Tmag,KIC,numax
164778509,11.569,8217514,31.58
164778625,10.8359,8283646,66.69
120317804,11.1053,5857618,71.82
164778040,12.0513,9074137,156.75
164780062,12.1258,7943692,9.31
120318191,10.9218,6104786,167.96
120314833,9.769,3934458,36.92
48448789,8.9669,11337883,149.06
164779606,12.1252,8803615,33.88
164779359,12.3048,8674172,125.52
164730575,10.7323,6929280,33.78
164779469,12.0317,8738537,64.5
164779666,12.3444,8869235,58.84
48448004,11.355,11802109,28.95
48449477,10.8396,10907196,44.32
164729953,10.5414,6503502,36.37
164780408,11.7458,9266912,163.64
164780834,12.3685,9512635,140.05
164779501,12.1044,8738569,233.99
120315248,10.0957,4135933,50.7
164730440,10.2955,6843557,48.47
164781068,11.2962,9635490,14.87
164779093,11.3892,8480097,199.2
164782153,10.4485,10324763,27.97
48448539,10.8511,11443139,27.61
164730459,12.1262,6843567,36.29
48448926,10.2618,11231549,29.72
164730805,11.2362,7098412,6.7
120315304,9.7842,4241369,61.39
164778320,10.509,8081535,43.14
164779223,12.1675,8609482,143.83
120316532,10.7928,4991732,105.3
120317757,10.922,5857724,16.23
164780567,11.0976,9390293,31.94
120318447,11.7699,6267115,13.52
120314577,11.9491,3727412,32.57
164778441,12.0884,8149536,34.33
164781151,12.3313,9696576,30.07
164778087,11.8085,7943876,26.76
48448449,11.2402,11495084,27.92
120354348,8.8048,4816074,37.21
48448268,12.0405,11650219,31.18
164786230,11.5724,8480205,48.51
164827642,11.2475,6586554,55.27
164826969,8.5206,7098510,37.25
164784189,11.0518,9635603,32.74
164786864,12.1038,8081636,38.06
120319512,11.3701,6024360,31.05
120355495,10.7517,4036007,38.46
164827335,10.3387,6843705,30.6
48451252,8.9054,11495120,64.58
48450799,11.1008,11178396,26.72
164786204,12.342,8480233,28.13
164784254,11.2867,9635649,204.01
120320600,10.8751,5343338,125.59
164827029,8.6165,7014894,74.57
164786811,12.143,8149637,139.34
48451354,7.8775,11547584,49.11
120320618,11.5966,5255758,34.98
120353786,10.8455,5167473,31.6
120354008,12.037,5080231,211.77
48450325,11.3497,10907410,77.74
164827033,11.3142,7014958,68.14
164784107,11.1671,9696716,24.09
164787102,8.731,7944038,20.15
164785966,11.7134,8609704,9.67
164785682,9.8467,8738834,31.63
164785411,10.7606,8937073,25.14
120319258,11.7555,6186435,33.64
120319732,11.6717,5857981,53.84
48451207,11.7509,11443382,24.58
164786531,9.6865,8283958,36.13
120320149,10.4601,5600698,53.03
120355402,10.1756,4136374,51.19
120318863,12.0102,6425089,17.05
120320549,11.5244,5343454,116.01
48451680,11.0859,11751835,27.63
120353968,8.5685,5080332,85.72
120320232,12.1285,5600739,191.74
120319809,11.0682,5858034,38.73
164784624,11.8206,9390558,29.2
164785508,11.6248,8869611,95.42
164783200,10.83,10259369,26.23
164786300,11.1625,8415501,32.24
120355465,10.6468,4036300,38.04
164787152,7.13525,7944142,74.75
164786867,10.8161,8081853,6.78
164786164,12.01,8545067,45.7
164785552,8.4423,8869656,30.69
48451447,10.8328,11599067,23.8
164827188,10.9167,6929729,64.71
164786542,11.0513,8284032,39.21
164786988,11.8376,8012961,71.97
120365727,11.6352,3525303,13.85
164784698,9.3122,9328682,48.7
164785039,12.2924,9140614,55.85
164786695,12.1638,8217977,22.72
164784432,10.0079,9513046,83.0
164830881,10.3667,8480446,8.49
164829945,11.4823,7944193,27.75
164831218,10.2905,8674581,29.84
120417382,10.8406,4345370,32.66
48451095,10.8073,11391047,220.36
120421063,11.2642,6503973,31.33
120420793,10.0231,6346443,36.11
48450179,11.0752,10847321,68.85
48451051,11.266,11338267,25.5
120418926,11.6073,5256019,30.02
164830712,9.8923,8415616,8.8
164832403,11.7915,9390666,28.64
164832341,10.3714,9328774,240.75
164830657,10.1407,8350443,31.56
120420973,10.8336,6425301,60.17
120419397,10.6237,5514974,32.39
164833088,12.258,9757624,112.29
164832704,12.0282,9574609,32.27
120365694,12.0584,3525541,25.98
120417143,11.7438,4136835,78.44
164831360,9.4151,8739118,33.9
164832995,10.0204,9757679,31.68
164827991,12.0593,6587049,33.66
164827958,12.0635,6587053,73.56
164832711,11.1591,9574650,106.66
120365570,9.6796,3424072,174.0
164830947,10.5428,8545291,54.44
120365507,10.8089,3424105,51.63
48504876,10.2006,11231992,106.68
164832575,10.664,9451434,26.97
164828287,12.2813,6844293,28.85
120424595,11.4294,4445549,198.78
164832220,11.359,9267654,118.55
164832983,11.9197,9697074,33.38
120423282,12.3863,5167972,35.2
120426124,12.0512,3424202,28.6
48504036,11.4487,11752118,38.14
164832774,9.1184,9574730,47.64
48503968,11.9844,11802617,13.06
48504337,9.6945,11599342,129.8
164830588,10.1073,8350645,54.1
164832577,11.674,9451482,83.0
164832868,11.8968,9636127,34.27
120421436,11.957,6267800,197.77
48505237,10.2921,11072164,32.23
120422877,9.7906,5429938,34.53
48504776,11.6216,11285433,32.58
164881862,12.231,9390936,35.35
120424997,11.7722,4137210,116.86
164834474,11.0038,10651320,28.95
48504738,7.2982,11338492,24.55
164886510,9.0731,6587245,24.12
164882181,9.2213,9204851,10.67
120424522,10.0745,4445711,36.92
164882847,11.0257,8804395,24.47
164835631,11.3848,9877891,60.51
164886548,12.2857,6504411,28.36
164882205,11.7907,9204871,33.55
120425804,12.3093,3626776,33.34
120426051,11.4679,3424384,27.81
120421175,11.8737,6425652,29.0
164835956,11.6037,9697214,35.11
164883230,11.0404,8545504,109.99
164834472,12.1616,10651398,24.23
164881931,9.7094,9329058,41.65
120422305,10.5293,5772710,33.3
120425294,10.2118,3935726,30.3
164883877,11.1375,8218419,6.23
120422717,10.1916,5515314,136.6
120424871,11.5016,4242705,12.7
164836002,9.8924,9636300,6.0
164886399,12.282,6672662,37.01
164883604,12.3799,8350839,146.02
164884058,12.1226,8082339,30.81
120422884,11.2776,5430086,28.12
164883793,9.8837,8284510,46.33
120422241,10.7971,5858641,8.89
48506923,11.0829,11232225,30.81
120425551,11.9865,3728553,31.62
48506547,9.975,11072334,78.16
399793682,11.916,3215565,31.72
164835666,12.237,9818288,93.2
164883631,12.1415,8350894,12.69
399793957,9.3534,3526061,128.74
399822008,12.2977,6105925,36.4
164883003,9.9281,8675106,73.05
164882173,11.5756,9205044,108.07
48528586,11.5844,11752358,65.36
399819620,12.3379,4137612,9.52
399819925,12.0025,4445966,270.6
164891334,10.5078,9329200,75.26
48506888,11.5054,11232325,60.1
399819983,12.3425,4445989,251.0
48506474,11.8352,11017831,226.8
48528643,11.5573,11802908,104.88
48507024,11.4695,11285650,94.41
399820864,10.7895,5168382,215.74
164890134,12.1457,8610391,37.55
399819931,9.6189,4446029,28.16
164891511,12.2314,9391192,29.48
164889248,11.4571,8082494,32.57
164889444,11.7359,8218568,114.62
164890894,11.8809,9006240,84.19
399794437,10.616,3935987,20.17
164999883,11.1578,10651578,32.71
164889535,10.1444,8284682,29.38
164886728,11.1775,6504725,32.82
399820133,11.0305,4543229,25.41
399822447,11.6858,6425921,41.94
399819432,11.8165,3936047,202.0
399821015,8.876,5344380,67.75
48507022,11.3127,11285712,117.6
164890907,9.4537,9075225,56.32
48505979,6.16346,10716853,48.59
164886883,12.2659,6587665,53.52
164891240,11.9176,9268083,42.03
164891306,11.7152,9268087,8.33
164892093,8.8312,9758145,34.08
399821379,11.7386,5601683,45.2
399821576,12.3217,5773045,21.48
399819924,9.9606,4446181,30.0
399821543,12.0473,5773063,48.45
399821705,11.1431,9878206,28.7
164998771,11.8399,5858947,168.93
399794231,12.3589,3728936,43.82
399821056,10.7149,5344460,22.65
164891315,11.2994,9268146,31.02
164890649,9.067,8870432,44.52
399820037,11.9788,4446215,187.38
164889979,11.8034,8481174,28.83
399820118,10.798,4543371,94.01
164892165,10.9421,9818513,31.66
164886718,10.2664,6504867,33.64
120498935,10.6931,4346319,46.68
279917388,12.2351,10963918,214.41
120498930,11.8547,4346339,195.1
164890192,9.9018,8610579,21.64
164891751,11.5683,9513787,31.02
164891298,10.7274,9268197,29.83
164891347,9.6203,9329384,33.16
164892095,9.9245,9758246,21.76
279918184,11.976,11391750,86.4
279917153,12.3319,10783198,25.42
164886807,11.1464,6587865,7.75
164892181,11.1576,9818564,32.11
164890013,9.3613,8545861,45.71
164891578,10.4703,9451999,35.26
120496745,11.3338,5601827,79.08
164889806,10.8446,8416447,70.87
120497449,11.7818,5168707,23.82
120500830,11.1298,3096473,37.32
120497571,11.0461,5168713,41.95
120500382,11.6447,3323401,31.22
120496902,12.017,5515794,53.32
120495282,12.084,6504978,212.19
120496039,12.2437,6025641,121.55
279917276,10.6929,10908322,30.19
351909152,10.297,9818604,30.8
279918095,11.1978,11339000,38.45
352008016,12.16,7345128,99.48
279918648,7.7736,11651229,45.25
351910773,11.6829,8804886,34.1
120498746,11.1628,4446405,59.96
352009203,11.1733,6505025,34.39
351910141,12.0352,9205419,111.7
352008061,11.5955,7345186,35.8
351909902,10.1528,9329519,12.84
120500082,10.7037,3526625,34.06
279918329,10.6275,11444313,33.58
351908204,8.327,10456555,54.54
120496825,11.7507,5515939,28.75
352007980,9.5071,7345200,30.9
351911592,11.1007,8285025,15.4
352007973,10.6008,7345204,47.88
351909927,11.5931,9329543,43.09
120497371,10.4594,5257167,28.38
351910054,12.3055,9268349,58.93
120495532,12.2197,6347518,107.24
120496476,12.0235,5773365,239.87
279918896,10.9958,11752707,19.62
351907987,11.351,10651991,31.72
351911701,12.2038,8218906,29.82
120496691,9.8267,5602011,19.31
279919296,10.5239,12003253,31.96
279917326,9.5336,10908442,38.8
120499580,11.6907,3936507,33.29
120500314,11.4433,3425217,73.23
352007543,11.6001,7667124,25.34
351911843,9.9527,8082913,7.74
120575450,11.1841,5430779,128.75
120573566,11.1726,4346661,17.8
120576272,10.6732,5943345,52.38
350814272,11.921,11651361,40.28
120575632,11.6311,5602062,107.7
352008013,12.2169,7345308,36.22
120574123,11.2715,4636731,23.2
350813187,10.1499,11072852,9.11
350814683,11.5825,11853719,33.21
351909933,8.2838,9329655,50.97
350814189,8.4986,11600024,36.02
351911162,10.7325,8546146,5.55
351908166,12.0494,10521711,137.99
351911666,11.8087,8219000,44.03
351911647,11.8703,8219022,142.58
120576218,11.7052,5943448,37.22
120571770,10.423,3216467,31.74
352013011,11.5611,8870850,34.84
352013636,12.2727,9205663,61.42
352010872,11.1913,7591311,36.52
352014324,11.8733,9636944,27.75
352010440,11.6166,7264736,68.85
120576363,9.3867,6025983,5.67
120575319,11.9268,5344943,128.45
352013659,10.3058,9205705,25.11
120576376,9.4357,6026007,33.06
352011900,12.1509,8219070,29.16
120576117,9.5372,5859492,35.8
120573505,10.0683,4243796,37.26
120573460,9.6558,4243803,15.72
120572215,11.0013,3425476,40.02
120571852,9.3786,3323905,8.95
350814320,12.3304,11651490,228.77
120573130,7.90228,4038624,59.96
120572277,12.0896,3526964,30.1
350813108,11.3899,11018454,7.31
120572366,11.9768,3526995,35.54
120572023,10.9052,3323943,32.92
120573546,9.4074,4346893,33.12
352014269,8.8864,9575645,45.83
352012925,12.0544,8219125,63.53
352011915,11.2692,8805236,22.43
352010421,8.5738,7264847,11.07
350814839,9.7761,11953581,37.18
352014667,10.1592,9818955,113.06
352010925,12.0738,7591451,127.59
350813083,11.5472,11018481,9.86
120576756,10.6977,6188073,106.52
120572261,9.9855,3527032,42.64
120572957,8.26768,3936801,223.1
352014384,11.8638,9637054,43.34
120571708,11.7248,3216638,18.71
352012758,12.0182,8675826,36.9
350814213,10.8166,11600208,29.49
352010912,11.3127,7591481,34.22
120627461,10.8733,4346953,26.88
350812753,9.894,10848618,32.39
120629353,11.9047,3097194,30.47
120627457,11.1508,4346971,50.79
352014261,12.2771,9575718,24.32
352013302,8.9518,9007080,34.92
120578021,11.4937,6106895,31.24
352012583,10.0058,8611114,33.26
352013755,12.1843,9268703,29.46
120578168,10.2626,6026188,52.77
350813953,9.8083,11444676,104.34
120628024,9.2123,3936888,32.94
120629143,11.9456,3216716,50.32
352012754,10.7616,8675885,227.86
350814357,9.9977,11702195,52.48
350814822,11.5541,11953668,29.45
350814180,11.7293,11600255,100.35
350814446,10.2379,11753010,14.55
352012891,11.8671,8805353,41.77
120578255,10.4248,5943695,8.24
120628726,10.6113,3425675,32.23
377781018,10.1342,11753018,64.95
120627951,9.9717,3936921,25.94
352013404,11.3103,9075872,157.28
120628633,11.9147,3527156,32.57
352015718,11.3218,10457016,30.08
120629486,7.49484,2969462,32.75
352011875,11.7971,8219268,109.58
352013994,10.9634,9452570,39.4
120577837,9.9061,6188215,112.3
377781512,12.0751,11496497,183.36
352014437,11.2743,9698133,110.91
352012327,12.3702,8417027,31.38
352012341,12.2922,8481765,30.16
120628216,8.572,3833399,37.12
120629739,9.8485,2692438,11.09
352013938,11.77,9391954,84.52
120628265,11.2689,3729799,37.38
352010466,11.5814,7265067,48.54
120625682,12.2292,5345214,36.3
352014264,12.3376,9575821,128.85
352010453,11.4748,7265075,31.49
377782036,9.7653,11179815,35.14
120628672,9.7991,3527231,15.42
279844982,8.6696,10522084,46.42
120577777,11.2461,6188269,64.67
120577887,10.3219,8740339,26.86
279913144,8.9729,6188275,58.34
279913947,9.5117,8285510,24.72
279915268,11.1395,7591642,28.64
279912295,11.6906,9205952,18.3
120628283,10.509,3729833,51.95
279914198,11.7477,8151314,35.72
120578924,10.7626,5602545,36.43
279911669,12.0101,9575847,175.3
120578765,11.4179,5688727,7.12
377781419,10.9785,11548940,23.54
279844899,11.9874,10522111,26.37
279913197,12.2548,8675975,48.37
377781468,8.9325,11496569,66.98
120627986,11.8544,3937022,56.88
279911886,12.2807,9452643,135.38
279911715,10.5496,9575873,32.65
120628247,11.8927,3729864,28.48
377782857,11.9172,10652469,49.05
279912011,10.9453,9392039,36.41
377782106,12.3261,11126471,30.85
377781029,11.8631,11753104,33.44
377781352,8.0257,11548981,103.49
120629687,9.3075,2831788,54.36
279915678,11.4656,7265189,85.33
120626737,11.5881,4729586,30.44
279915393,10.754,7510604,34.32
377781577,11.3918,11444844,30.83
120629679,12.1403,2831815,52.88
377782285,10.8271,11018710,53.63
120579265,12.0185,5431353,17.84
279915168,11.1917,7667657,45.33
377781179,11.7481,11651776,28.06
377782225,10.5482,11073297,55.07
279913752,10.4007,8417184,10.36
377780729,12.044,11904299,45.69
377782421,11.0466,10964584,31.75
120627580,12.0458,4244274,57.29
279913183,11.57,8740476,36.23
377782332,11.0665,11018745,34.92
279913416,12.154,8611369,24.86
279915994,11.083,7100768,24.64
279914898,10.8781,7807614,32.18
377781296,9.6303,11600413,79.12
377780717,10.527,11953849,36.39
120629163,10.6487,3217051,37.01
279913285,10.4518,8676094,29.46
120578925,12.1631,5602690,31.25
377780603,10.8158,12003742,60.12
279912974,9.8043,8805565,32.68
377781284,8.128,11600442,69.64
120685004,11.998,4818202,29.57
279913339,11.3893,8611394,104.96
279911562,11.5651,9637337,64.33
279844750,11.389,10586902,45.13
120683678,10.9179,3937217,29.71
377781077,11.651,11753211,35.5
279915125,12.2319,7667757,52.74
279912965,12.1389,8805632,42.03
279912542,12.174,9076149,29.84
279914009,9.0926,8285712,10.88
279913005,9.9683,8805663,49.97
279915887,11.7929,7100888,31.98
377781133,11.5325,11702480,37.7
279916130,9.9598,7017044,32.04
377782650,11.0231,10784013,16.03
120683427,10.5754,3730125,7.86
377782547,12.1635,10849000,61.51
120683855,10.8814,4039306,33.52
120685081,11.1531,4818312,44.62
405685394,9.0191,11126673,55.32
120686697,10.5146,5860093,50.53
279913538,10.594,8546721,8.91
279911945,11.627,9392274,45.46
279912177,11.4141,9269081,24.13
279914866,12.262,7807751,123.04
405685655,11.0494,11018922,33.33
279915894,10.7061,7100955,4.83
120683515,11.2538,3833819,153.72
120687112,10.5182,6107389,30.64
158166639,12.2434,7510918,32.92
405685426,11.3746,11126721,30.03
405684124,12.1956,11803855,9.99
120685106,11.6401,4818420,39.85
158166310,11.6925,7667900,8.77
405684453,11.6703,11600604,103.62
120636892,10.441,2422073,26.15
405683586,11.4858,12101990,30.61
120684850,12.3155,4729920,154.35
120638383,10.2472,3527708,8.74
158108362,8.529,10587122,38.13
158167014,12.273,7265497,28.6
120684195,10.6187,4347652,254.88
120684648,12.3715,4637699,55.19
158112125,12.3492,9453048,31.49
405683621,9.3105,12052691,31.63
158111851,12.2655,9576289,30.03
158113640,11.7985,9007718,33.98
120694653,11.0664,2140446,57.6
120694544,11.2541,2282855,42.54
158112935,11.8111,9269234,113.59
120689323,9.605,5603057,8.64
158166606,12.1661,7511123,32.34
158166683,12.0711,7428217,53.55
158167142,11.4248,7183922,28.25
158112539,11.4722,9330460,72.01
158166001,11.4741,7807970,33.72
405684179,12.1276,11753439,53.59
120691838,11.8165,4139473,39.71
120693926,11.2783,2832426,47.31
120693567,11.1537,3098045,34.81
120694065,9.3606,2693261,34.09
120691008,11.6543,4637793,35.69
158166940,11.8406,7265649,11.31
120692748,9.4379,3527891,30.75
158113325,10.862,9142574,26.55
120690522,9.9409,4906950,52.42
158166885,11.0067,7346365,52.39
158112768,11.348,9269302,35.19
120693601,11.2823,2970396,30.51
120689507,11.1312,5517118,32.75
158167227,12.2494,7101244,31.96
120689390,10.7156,5603153,45.45
405683997,11.5104,11854450,30.63
120692329,11.6378,3834190,33.96
120693179,9.5952,3324929,47.42
405685663,11.8288,11019125,30.57
120689269,10.664,5689343,97.66
120693491,11.6509,3098179,137.69
158166420,11.4875,7592262,214.56
158166573,8.8796,7511279,39.49
120688670,11.8276,6026983,85.11
120689012,12.0149,5774558,51.04
120688864,10.6737,5860478,27.05
158166778,10.8883,7346442,48.67
120689071,10.8376,5774568,111.04
158167136,11.398,7184075,27.92
405685827,10.5559,10909336,31.7
120694568,10.2164,2283075,69.12
405687308,11.7536,11180378,31.55
120691062,12.0812,4637939,65.53
120692060,10.5644,4039831,7.3
158166739,9.2738,7428418,36.62
120694516,10.4753,2283093,12.14
158114259,11.2662,8611833,38.59
120692945,11.9685,3426673,176.4
120691711,9.6243,4244973,52.67
158173373,11.2711,9392650,33.85
120693641,9.35609,2970584,63.36
158173549,11.7735,9515026,40.41
120688776,10.1267,5944521,25.53
158169213,11.9289,7101357,29.21
158170019,10.8604,7592356,31.11
158172756,10.816,9076584,150.37
158173587,11.6598,9515045,56.23
405688824,10.7066,11954278,35.19
120694265,11.0335,2554924,35.12
158171561,12.1754,8417711,38.1
